,from,to,Mode,fuel,route,product,weight,time_period,scenario
294,Kristiansand,Bergen,Sea,LNG,1,Dry bulk,377.7934210401794,2020,AVG2
295,Kristiansand,Bergen,Sea,LNG,1,Fish,28.10689482031878,2020,AVG2
296,Kristiansand,Bergen,Sea,LNG,1,General cargo,8813.813869128453,2020,AVG2
297,Kristiansand,Bergen,Sea,LNG,1,Industrial goods,3167.4216122612897,2020,AVG2
298,Kristiansand,Bergen,Sea,LNG,1,Other thermo,100.5322889381155,2020,AVG2
299,Kristiansand,Bergen,Sea,LNG,1,Wet bulk,124.29250071437701,2020,AVG2
300,Kristiansand,Bergen,Sea,LNG,1,Dry bulk,434.3139076162736,2025,AVG2
301,Kristiansand,Bergen,Sea,LNG,1,Fish,33.71992785013124,2025,AVG2
302,Kristiansand,Bergen,Sea,LNG,1,General cargo,10382.572148720372,2025,AVG2
303,Kristiansand,Bergen,Sea,LNG,1,Industrial goods,3653.4917444838243,2025,AVG2
304,Kristiansand,Bergen,Sea,LNG,1,Other thermo,109.12239188487996,2025,AVG2
305,Kristiansand,Bergen,Sea,LNG,1,Wet bulk,127.77888538142759,2025,AVG2
306,Kristiansand,Bergen,Sea,LNG,1,Dry bulk,500.84061972715386,2030,AVG2
307,Kristiansand,Bergen,Sea,LNG,1,Fish,40.45593610449237,2030,AVG2
308,Kristiansand,Bergen,Sea,LNG,1,General cargo,12243.133152674876,2030,AVG2
309,Kristiansand,Bergen,Sea,LNG,1,Industrial goods,4217.97408113096,2030,AVG2
310,Kristiansand,Bergen,Sea,LNG,1,Other thermo,119.13420843700689,2030,AVG2
311,Kristiansand,Bergen,Sea,LNG,1,Wet bulk,133.27068742579183,2030,AVG2
312,Kristiansand,Bergen,Sea,LNG,1,Dry bulk,518.4864609266418,2040,AVG2
313,Kristiansand,Bergen,Sea,LNG,1,Fish,51.882621035989814,2040,AVG2
314,Kristiansand,Bergen,Sea,LNG,1,General cargo,14091.313780810207,2040,AVG2
315,Kristiansand,Bergen,Sea,LNG,1,Industrial goods,4727.77535292448,2040,AVG2
316,Kristiansand,Bergen,Sea,LNG,1,Other thermo,132.2527080773005,2040,AVG2
317,Kristiansand,Bergen,Sea,LNG,1,Wet bulk,124.86416461666168,2040,AVG2
318,Kristiansand,Bergen,Sea,LNG,1,Dry bulk,586.8837378828475,2050,AVG2
319,Kristiansand,Bergen,Sea,LNG,1,Industrial goods,5587.507160472882,2050,AVG2
320,Kristiansand,Bergen,Sea,LNG,1,Wet bulk,128.87955419681302,2050,AVG2
321,Bergen,Kristiansand,Sea,Biogas,1,Fish,25.06371942565465,2050,AVG2
322,Bergen,Kristiansand,Sea,Biogas,1,General cargo,4261.838725932978,2050,AVG2
323,Bergen,Kristiansand,Sea,Biogas,1,Other thermo,175.7901966118728,2050,AVG2
324,Kristiansand,Bergen,Sea,Biogas,1,Fish,63.628072356919695,2050,AVG2
325,Kristiansand,Bergen,Sea,Biogas,1,General cargo,16690.89663116751,2050,AVG2
326,Kristiansand,Bergen,Sea,Biogas,1,Other thermo,146.75435046165032,2050,AVG2
327,Trondheim,Nord-Sverige,Rail,Electric train (CL),1,Dry bulk,2289.981169068433,2020,AVG2
328,Trondheim,Nord-Sverige,Rail,Electric train (CL),1,Dry bulk,3226.4149982821527,2025,AVG2
329,Trondheim,Nord-Sverige,Rail,Electric train (CL),1,Fish,0.6657490068818092,2025,AVG2
330,Trondheim,Nord-Sverige,Rail,Electric train (CL),1,General cargo,1.0235005719201686,2025,AVG2
331,Trondheim,Nord-Sverige,Rail,Electric train (CL),1,Industrial goods,0.28224164049521605,2025,AVG2
332,Trondheim,Nord-Sverige,Rail,Electric train (CL),1,Dry bulk,3748.836117925013,2030,AVG2
333,Trondheim,Nord-Sverige,Rail,Electric train (CL),1,Fish,0.7712159273012515,2030,AVG2
334,Trondheim,Nord-Sverige,Rail,Electric train (CL),1,General cargo,1.1921116978717017,2030,AVG2
335,Trondheim,Nord-Sverige,Rail,Electric train (CL),1,Industrial goods,0.33088762539392413,2030,AVG2
336,Trondheim,Nord-Sverige,Rail,Electric train (CL),1,Wet bulk,4.626475533922815,2030,AVG2
337,Trondheim,Nord-Sverige,Rail,Electric train (CL),1,Dry bulk,3828.2859995068634,2040,AVG2
338,Trondheim,Nord-Sverige,Rail,Electric train (CL),1,Dry bulk,4757.122483053317,2050,AVG2
339,Nord-Sverige,Trondheim,Rail,Electric train (CL),1,Dry bulk,0.3683038973136684,2020,AVG2
340,Nord-Sverige,Trondheim,Rail,Electric train (CL),1,Dry bulk,11.316697191108188,2025,AVG2
341,Nord-Sverige,Trondheim,Rail,Electric train (CL),1,General cargo,0.07893384522063264,2025,AVG2
342,Nord-Sverige,Trondheim,Rail,Electric train (CL),1,Industrial goods,8.140719039681294,2025,AVG2
343,Nord-Sverige,Trondheim,Rail,Electric train (CL),1,Other thermo,0.07029798873194776,2025,AVG2
344,Nord-Sverige,Trondheim,Rail,Electric train (CL),1,Dry bulk,12.770033731068036,2030,AVG2
345,Nord-Sverige,Trondheim,Rail,Electric train (CL),1,General cargo,0.09091474473316144,2030,AVG2
346,Nord-Sverige,Trondheim,Rail,Electric train (CL),1,Industrial goods,9.666326533715624,2030,AVG2
347,Nord-Sverige,Trondheim,Rail,Electric train (CL),1,Other thermo,0.08304982669377826,2030,AVG2
348,Nord-Sverige,Trondheim,Rail,Electric train (CL),1,Dry bulk,0.5272737127158732,2040,AVG2
349,Nord-Sverige,Trondheim,Rail,Electric train (CL),1,Dry bulk,0.5406169482448896,2050,AVG2
350,Kristiansand,Europa,Sea,LNG,1,Dry bulk,47300.15295361405,2020,AVG2
351,Kristiansand,Europa,Sea,LNG,1,Fish,88.51498989296303,2020,AVG2
352,Kristiansand,Europa,Sea,LNG,1,General cargo,801.9378402877535,2020,AVG2
353,Kristiansand,Europa,Sea,LNG,1,Industrial goods,7605.469111614553,2020,AVG2
354,Kristiansand,Europa,Sea,LNG,1,Other thermo,43.254130602326995,2020,AVG2
355,Kristiansand,Europa,Sea,LNG,1,Timber,8636.721471217516,2020,AVG2
356,Kristiansand,Europa,Sea,LNG,1,Wet bulk,3794.9719125190463,2020,AVG2
357,Kristiansand,Europa,Sea,LNG,1,Dry bulk,1450.864755991609,2025,AVG2
358,Kristiansand,Europa,Sea,LNG,1,Fish,102.27935524591372,2025,AVG2
359,Kristiansand,Europa,Sea,LNG,1,General cargo,943.7273486081223,2025,AVG2
360,Kristiansand,Europa,Sea,LNG,1,Industrial goods,9000.155996497913,2025,AVG2
361,Kristiansand,Europa,Sea,LNG,1,Other thermo,51.60670637531714,2025,AVG2
362,Kristiansand,Europa,Sea,LNG,1,Timber,10135.397249165673,2025,AVG2
363,Kristiansand,Europa,Sea,LNG,1,Wet bulk,4442.046290141041,2025,AVG2
364,Kristiansand,Europa,Sea,LNG,1,Dry bulk,1700.6121470214046,2030,AVG2
365,Kristiansand,Europa,Sea,LNG,1,Fish,118.47215946839499,2030,AVG2
366,Kristiansand,Europa,Sea,LNG,1,General cargo,768.9746399669243,2030,AVG2
367,Kristiansand,Europa,Sea,LNG,1,Industrial goods,10655.495274879415,2030,AVG2
368,Kristiansand,Europa,Sea,LNG,1,Other thermo,61.57324820630197,2030,AVG2
369,Kristiansand,Europa,Sea,LNG,1,Timber,9074.205543576605,2030,AVG2
370,Kristiansand,Europa,Sea,LNG,1,Wet bulk,5203.934786933221,2030,AVG2
371,Kristiansand,Europa,Sea,LNG,1,Dry bulk,2020.3671076373978,2040,AVG2
372,Kristiansand,Europa,Sea,LNG,1,Fish,140.26724926761815,2040,AVG2
373,Kristiansand,Europa,Sea,LNG,1,General cargo,921.9613673588249,2040,AVG2
374,Kristiansand,Europa,Sea,LNG,1,Industrial goods,12929.138397311537,2040,AVG2
375,Kristiansand,Europa,Sea,LNG,1,Other thermo,75.52599458388373,2040,AVG2
376,Kristiansand,Europa,Sea,LNG,1,Timber,10905.216936147388,2040,AVG2
377,Kristiansand,Europa,Sea,LNG,1,Wet bulk,6245.029476128017,2040,AVG2
378,Kristiansand,Europa,Sea,LNG,1,Dry bulk,2479.4129647213044,2050,AVG2
379,Kristiansand,Europa,Sea,LNG,1,Fish,171.174013988342,2050,AVG2
380,Kristiansand,Europa,Sea,LNG,1,General cargo,1140.909954947829,2050,AVG2
381,Kristiansand,Europa,Sea,LNG,1,Industrial goods,16132.236803063784,2050,AVG2
382,Kristiansand,Europa,Sea,LNG,1,Other thermo,95.45977944826463,2050,AVG2
383,Kristiansand,Europa,Sea,LNG,1,Timber,13498.761086312505,2050,AVG2
384,Kristiansand,Europa,Sea,LNG,1,Wet bulk,7728.334655858846,2050,AVG2
385,Europa,Kristiansand,Sea,LNG,1,Dry bulk,9566.214899131839,2020,AVG2
386,Europa,Kristiansand,Sea,LNG,1,Fish,3.114552361919517,2020,AVG2
387,Europa,Kristiansand,Sea,LNG,1,General cargo,11276.435141855132,2020,AVG2
388,Europa,Kristiansand,Sea,LNG,1,Industrial goods,4451.328427465149,2020,AVG2
389,Europa,Kristiansand,Sea,LNG,1,Other thermo,152.18474894736502,2020,AVG2
390,Europa,Kristiansand,Sea,LNG,1,Timber,58.315998293029004,2020,AVG2
391,Europa,Kristiansand,Sea,LNG,1,Wet bulk,3643.7108484683463,2020,AVG2
392,Europa,Kristiansand,Sea,LNG,1,Dry bulk,10102.010125884119,2025,AVG2
393,Europa,Kristiansand,Sea,LNG,1,Fish,3.0333262753065253,2025,AVG2
394,Europa,Kristiansand,Sea,LNG,1,General cargo,12906.474027281429,2025,AVG2
395,Europa,Kristiansand,Sea,LNG,1,Industrial goods,5095.986541826584,2025,AVG2
396,Europa,Kristiansand,Sea,LNG,1,Other thermo,168.54428379968422,2025,AVG2
397,Europa,Kristiansand,Sea,LNG,1,Timber,54.93593943660063,2025,AVG2
398,Europa,Kristiansand,Sea,LNG,1,Wet bulk,4187.749828096937,2025,AVG2
399,Europa,Kristiansand,Sea,LNG,1,Dry bulk,10675.05598372736,2030,AVG2
400,Europa,Kristiansand,Sea,LNG,1,Fish,2.9547202105625625,2030,AVG2
401,Europa,Kristiansand,Sea,LNG,1,General cargo,4196.209574808408,2030,AVG2
402,Europa,Kristiansand,Sea,LNG,1,Industrial goods,5837.77085451799,2030,AVG2
403,Europa,Kristiansand,Sea,LNG,1,Other thermo,186.68800856049597,2030,AVG2
404,Europa,Kristiansand,Sea,LNG,1,Timber,2.4942355693807814,2030,AVG2
405,Europa,Kristiansand,Sea,LNG,1,Wet bulk,4815.72292191483,2030,AVG2
406,Europa,Kristiansand,Sea,LNG,1,Dry bulk,10249.703507396063,2040,AVG2
407,Europa,Kristiansand,Sea,LNG,1,Fish,2.6369240225884094,2040,AVG2
408,Europa,Kristiansand,Sea,LNG,1,General cargo,4453.851060269708,2040,AVG2
409,Europa,Kristiansand,Sea,LNG,1,Industrial goods,6478.517124185408,2040,AVG2
410,Europa,Kristiansand,Sea,LNG,1,Other thermo,202.6205002967017,2040,AVG2
411,Europa,Kristiansand,Sea,LNG,1,Timber,2.4928017742955326,2040,AVG2
412,Europa,Kristiansand,Sea,LNG,1,Wet bulk,5458.89850044231,2040,AVG2
413,Europa,Kristiansand,Sea,LNG,1,Dry bulk,10066.535481320585,2050,AVG2
414,Europa,Kristiansand,Sea,LNG,1,Fish,2.334474139330324,2050,AVG2
415,Europa,Kristiansand,Sea,LNG,1,General cargo,5153.627151447777,2050,AVG2
416,Europa,Kristiansand,Sea,LNG,1,Industrial goods,7482.65775116589,2050,AVG2
417,Europa,Kristiansand,Sea,LNG,1,Other thermo,218.79511757755648,2050,AVG2
418,Europa,Kristiansand,Sea,LNG,1,Timber,2.580508031039645,2050,AVG2
419,Europa,Kristiansand,Sea,LNG,1,Wet bulk,6249.368103168113,2050,AVG2
420,Oslo,Bergen,Rail,Electric train (CL),1,Dry bulk,8937.814289745162,2020,AVG2
421,Oslo,Bergen,Rail,Electric train (CL),1,Industrial goods,8047.688103026854,2020,AVG2
422,Oslo,Bergen,Rail,Electric train (CL),1,Wet bulk,15282.413941789988,2020,AVG2
423,Oslo,Bergen,Rail,Electric train (CL),1,Dry bulk,10401.648545941194,2025,AVG2
424,Oslo,Bergen,Rail,Electric train (CL),1,Industrial goods,2953.865695799477,2025,AVG2
425,Oslo,Bergen,Rail,Electric train (CL),1,Wet bulk,17039.93387704102,2025,AVG2
426,Oslo,Bergen,Rail,Electric train (CL),1,Dry bulk,12107.43002672871,2030,AVG2
427,Oslo,Bergen,Rail,Electric train (CL),1,General cargo,30085.34045863281,2030,AVG2
428,Oslo,Bergen,Rail,Electric train (CL),1,Wet bulk,19050.827512376818,2030,AVG2
429,Oslo,Bergen,Rail,Electric train (CL),1,Dry bulk,24306.813992773827,2040,AVG2
430,Oslo,Bergen,Rail,Electric train (CL),1,Fish,1337.63307058003,2040,AVG2
431,Oslo,Bergen,Rail,Electric train (CL),1,General cargo,31137.00314391976,2040,AVG2
432,Oslo,Bergen,Rail,Electric train (CL),1,Other thermo,6265.447260300736,2040,AVG2
433,Oslo,Bergen,Rail,Electric train (CL),1,Dry bulk,23163.597498030616,2050,AVG2
434,Oslo,Bergen,Rail,Electric train (CL),1,Industrial goods,85576.55906340384,2050,AVG2
435,Bergen,Oslo,Rail,Electric train (CL),1,Dry bulk,11253.063744921481,2020,AVG2
436,Bergen,Oslo,Rail,Electric train (CL),1,General cargo,18680.50347698046,2020,AVG2
437,Bergen,Oslo,Rail,Electric train (CL),1,Wet bulk,7500.0164435360575,2020,AVG2
438,Bergen,Oslo,Rail,Electric train (CL),1,Dry bulk,13537.380644922321,2025,AVG2
439,Bergen,Oslo,Rail,Electric train (CL),1,General cargo,22835.240678739625,2025,AVG2
440,Bergen,Oslo,Rail,Electric train (CL),1,Industrial goods,20366.680141237182,2025,AVG2
441,Bergen,Oslo,Rail,Electric train (CL),1,Wet bulk,7866.750416319183,2025,AVG2
442,Bergen,Oslo,Rail,Electric train (CL),1,Dry bulk,16310.615790215166,2030,AVG2
443,Bergen,Oslo,Rail,Electric train (CL),1,General cargo,27958.593556183725,2030,AVG2
444,Bergen,Oslo,Rail,Electric train (CL),1,Wet bulk,8337.19265586277,2030,AVG2
445,Bergen,Oslo,Rail,Electric train (CL),1,Dry bulk,15897.125550001383,2040,AVG2
446,Bergen,Oslo,Rail,Electric train (CL),1,Fish,7033.783865756901,2040,AVG2
447,Bergen,Oslo,Rail,Electric train (CL),1,General cargo,27872.193116667375,2040,AVG2
448,Bergen,Oslo,Rail,Electric train (CL),1,Other thermo,5109.843438565551,2050,AVG2
449,Skien,Nord-Sverige,Sea,LNG,1,Dry bulk,9.590809683140373,2020,AVG2
450,Skien,Nord-Sverige,Sea,LNG,1,General cargo,5.903891433565504,2020,AVG2
451,Skien,Nord-Sverige,Sea,LNG,1,Industrial goods,5.424543315198933,2020,AVG2
452,Skien,Nord-Sverige,Sea,LNG,1,Dry bulk,10.477128448610959,2025,AVG2
453,Skien,Nord-Sverige,Sea,LNG,1,General cargo,7.0594345308868895,2025,AVG2
454,Skien,Nord-Sverige,Sea,LNG,1,Industrial goods,6.350522320357465,2025,AVG2
455,Skien,Nord-Sverige,Sea,LNG,1,Dry bulk,11.445373473535662,2030,AVG2
456,Skien,Nord-Sverige,Sea,LNG,1,General cargo,8.441157362372712,2030,AVG2
457,Skien,Nord-Sverige,Sea,LNG,1,Industrial goods,7.4355116473974245,2030,AVG2
458,Skien,Nord-Sverige,Sea,LNG,1,Dry bulk,11.602655042083127,2040,AVG2
459,Skien,Nord-Sverige,Sea,LNG,1,Industrial goods,8.924704926959372,2040,AVG2
460,Nord-Sverige,Skien,Sea,LNG,1,General cargo,376.6181089477066,2020,AVG2
461,Nord-Sverige,Skien,Sea,LNG,1,Industrial goods,4.150999706137447,2020,AVG2
462,Nord-Sverige,Skien,Sea,LNG,1,Wet bulk,58.23824514312098,2020,AVG2
463,Nord-Sverige,Skien,Sea,LNG,1,General cargo,416.5738245928322,2025,AVG2
464,Nord-Sverige,Skien,Sea,LNG,1,Industrial goods,4.570007446033742,2025,AVG2
465,Nord-Sverige,Skien,Sea,LNG,1,Wet bulk,65.22414688784248,2025,AVG2
466,Nord-Sverige,Skien,Sea,LNG,1,General cargo,460.77581688002533,2030,AVG2
467,Nord-Sverige,Skien,Sea,LNG,1,Industrial goods,5.033249195709637,2030,AVG2
468,Nord-Sverige,Skien,Sea,LNG,1,Wet bulk,73.05492553236752,2030,AVG2
469,Nord-Sverige,Skien,Sea,LNG,1,Industrial goods,5.438520118529196,2040,AVG2
470,Nord-Sverige,Skien,Sea,LNG,1,Wet bulk,81.11176209614338,2040,AVG2
471,Skien,Nord-Sverige,Sea,Ammonia,1,General cargo,10.382791498512084,2040,AVG2
472,Skien,Nord-Sverige,Sea,Ammonia,1,General cargo,13.09515788945728,2050,AVG2
473,Skien,Nord-Sverige,Sea,Ammonia,1,Industrial goods,11.041504811209876,2050,AVG2
474,Nord-Sverige,Skien,Sea,Ammonia,1,General cargo,498.71438420361864,2040,AVG2
475,Nord-Sverige,Skien,Sea,Ammonia,1,General cargo,517.1505541889851,2050,AVG2
476,Nord-Sverige,Skien,Sea,Ammonia,1,Industrial goods,5.815021986217281,2050,AVG2
477,Skien,Nord-Sverige,Sea,Biogas,1,Dry bulk,12.11559403486522,2050,AVG2
478,Nord-Sverige,Skien,Sea,Biogas,1,Wet bulk,88.49364627179997,2050,AVG2
479,Tromsø,Ålesund,Sea,LNG,1,Fish,6614.253569332509,2020,AVG2
480,Tromsø,Ålesund,Sea,LNG,1,Industrial goods,132.45626475347964,2020,AVG2
481,Tromsø,Ålesund,Sea,LNG,1,Other thermo,7.882017237004175,2020,AVG2
482,Tromsø,Ålesund,Sea,LNG,1,Wet bulk,5482.299978156438,2020,AVG2
483,Tromsø,Ålesund,Sea,LNG,1,Dry bulk,3242.8984373874946,2025,AVG2
484,Tromsø,Ålesund,Sea,LNG,1,Fish,7654.057151811597,2025,AVG2
485,Tromsø,Ålesund,Sea,LNG,1,Industrial goods,154.09614217205012,2025,AVG2
486,Tromsø,Ålesund,Sea,LNG,1,Other thermo,8.915938992977308,2025,AVG2
487,Tromsø,Ålesund,Sea,LNG,1,Wet bulk,6001.734629707051,2025,AVG2
488,Tromsø,Ålesund,Sea,LNG,1,Dry bulk,4906.117141985607,2030,AVG2
489,Tromsø,Ålesund,Sea,LNG,1,Fish,8866.533998596573,2030,AVG2
490,Tromsø,Ålesund,Sea,LNG,1,General cargo,9326.469293927827,2030,AVG2
491,Tromsø,Ålesund,Sea,LNG,1,Industrial goods,1063.7502889666437,2030,AVG2
492,Tromsø,Ålesund,Sea,LNG,1,Other thermo,221.6425984439453,2030,AVG2
493,Tromsø,Ålesund,Sea,LNG,1,Wet bulk,6640.5860607277855,2030,AVG2
494,Tromsø,Ålesund,Sea,LNG,1,Dry bulk,4853.737509640142,2040,AVG2
495,Tromsø,Ålesund,Sea,LNG,1,Wet bulk,6761.04180115584,2040,AVG2
496,Ålesund,Tromsø,Sea,LNG,1,Fish,351.2613164864213,2020,AVG2
497,Ålesund,Tromsø,Sea,LNG,1,Industrial goods,3669.1500631036006,2020,AVG2
498,Ålesund,Tromsø,Sea,LNG,1,Other thermo,328.7769333437917,2020,AVG2
499,Ålesund,Tromsø,Sea,LNG,1,Wet bulk,881.4284529793234,2020,AVG2
500,Ålesund,Tromsø,Sea,LNG,1,Dry bulk,6191.041811568421,2025,AVG2
501,Ålesund,Tromsø,Sea,LNG,1,Fish,412.531926583431,2025,AVG2
502,Ålesund,Tromsø,Sea,LNG,1,Industrial goods,4164.634103289542,2025,AVG2
503,Ålesund,Tromsø,Sea,LNG,1,Other thermo,371.23926356570445,2025,AVG2
504,Ålesund,Tromsø,Sea,LNG,1,Wet bulk,982.1485488862828,2025,AVG2
505,Ålesund,Tromsø,Sea,LNG,1,Dry bulk,7084.805205606075,2030,AVG2
506,Ålesund,Tromsø,Sea,LNG,1,Fish,486.02138633713594,2030,AVG2
507,Ålesund,Tromsø,Sea,LNG,1,General cargo,8899.250584945257,2030,AVG2
508,Ålesund,Tromsø,Sea,LNG,1,Industrial goods,6097.271237059649,2030,AVG2
509,Ålesund,Tromsø,Sea,LNG,1,Other thermo,1513.7457392541771,2030,AVG2
510,Ålesund,Tromsø,Sea,LNG,1,Wet bulk,2215.312851650021,2030,AVG2
511,Ålesund,Tromsø,Sea,LNG,1,Dry bulk,7601.313705480301,2040,AVG2
512,Ålesund,Tromsø,Sea,LNG,1,Wet bulk,2290.838427037256,2040,AVG2
513,Tromsø,Ålesund,Sea,Ammonia,1,Fish,10709.485914800895,2040,AVG2
514,Tromsø,Ålesund,Sea,Ammonia,1,General cargo,10993.710282621752,2040,AVG2
515,Tromsø,Ålesund,Sea,Ammonia,1,Other thermo,269.74779935965637,2040,AVG2
516,Tromsø,Ålesund,Sea,Ammonia,1,Dry bulk,5503.693315787264,2050,AVG2
517,Tromsø,Ålesund,Sea,Ammonia,1,Fish,12730.774366466942,2050,AVG2
518,Tromsø,Ålesund,Sea,Ammonia,1,General cargo,12896.559874811392,2050,AVG2
519,Tromsø,Ålesund,Sea,Ammonia,1,Industrial goods,1203.9217128214473,2050,AVG2
520,Tromsø,Ålesund,Sea,Ammonia,1,Other thermo,305.6013900510443,2050,AVG2
521,Tromsø,Ålesund,Sea,Ammonia,1,Wet bulk,7230.271016691149,2050,AVG2
522,Ålesund,Tromsø,Sea,Ammonia,1,Fish,631.5687623495577,2040,AVG2
523,Ålesund,Tromsø,Sea,Ammonia,1,General cargo,10044.813993140877,2040,AVG2
524,Ålesund,Tromsø,Sea,Ammonia,1,Other thermo,1880.184989595421,2040,AVG2
525,Ålesund,Tromsø,Sea,Ammonia,1,Dry bulk,8102.180857356046,2050,AVG2
526,Ålesund,Tromsø,Sea,Ammonia,1,Fish,726.8960494611254,2050,AVG2
527,Ålesund,Tromsø,Sea,Ammonia,1,General cargo,11137.21153669334,2050,AVG2
528,Ålesund,Tromsø,Sea,Ammonia,1,Industrial goods,7274.136671750418,2050,AVG2
529,Ålesund,Tromsø,Sea,Ammonia,1,Other thermo,2118.2490221913895,2050,AVG2
530,Ålesund,Tromsø,Sea,Ammonia,1,Wet bulk,2445.4526687425437,2050,AVG2
531,Tromsø,Ålesund,Sea,Biogas,1,Industrial goods,1103.3440428080335,2040,AVG2
532,Ålesund,Tromsø,Sea,Biogas,1,Industrial goods,6642.094963399555,2040,AVG2
533,Oslo,Stavanger,Sea,LNG,1,Fish,2266.636019515643,2030,AVG2
534,Oslo,Stavanger,Sea,LNG,1,General cargo,55626.205726872366,2030,AVG2
535,Oslo,Stavanger,Sea,LNG,1,Industrial goods,66497.53962368386,2030,AVG2
536,Oslo,Stavanger,Sea,LNG,1,Other thermo,4962.165363683522,2030,AVG2
537,Oslo,Stavanger,Sea,LNG,1,Dry bulk,16211.584374949465,2040,AVG2
538,Oslo,Stavanger,Sea,LNG,1,Fish,2671.568771418316,2040,AVG2
539,Oslo,Stavanger,Sea,LNG,1,General cargo,102861.94287201295,2040,AVG2
540,Oslo,Stavanger,Sea,LNG,1,Industrial goods,67335.78232744547,2040,AVG2
541,Oslo,Stavanger,Sea,LNG,1,Other thermo,6590.991009476409,2040,AVG2
542,Oslo,Stavanger,Sea,LNG,1,Wet bulk,21565.053407545583,2040,AVG2
543,Oslo,Stavanger,Sea,LNG,1,Dry bulk,18193.793764133177,2050,AVG2
544,Oslo,Stavanger,Sea,LNG,1,Wet bulk,23462.445934531497,2050,AVG2
545,Stavanger,Oslo,Sea,LNG,1,Fish,2993.5110911084034,2030,AVG2
546,Stavanger,Oslo,Sea,LNG,1,General cargo,8419.984344847688,2030,AVG2
547,Stavanger,Oslo,Sea,LNG,1,Industrial goods,26521.280855665344,2030,AVG2
548,Stavanger,Oslo,Sea,LNG,1,Other thermo,17148.417750022414,2030,AVG2
549,Stavanger,Oslo,Sea,LNG,1,Dry bulk,19016.586503428727,2040,AVG2
550,Stavanger,Oslo,Sea,LNG,1,General cargo,6507.1822519690595,2040,AVG2
551,Stavanger,Oslo,Sea,LNG,1,Industrial goods,35301.25108671925,2040,AVG2
552,Stavanger,Oslo,Sea,LNG,1,Wet bulk,8818.157946173696,2040,AVG2
553,Stavanger,Oslo,Sea,LNG,1,Dry bulk,21854.370128675608,2050,AVG2
554,Stavanger,Oslo,Sea,LNG,1,Wet bulk,9306.665244497093,2050,AVG2
555,Oslo,Stavanger,Sea,Ammonia,1,Fish,3271.253669291725,2050,AVG2
556,Oslo,Stavanger,Sea,Ammonia,1,General cargo,122926.71695910417,2050,AVG2
557,Oslo,Stavanger,Sea,Ammonia,1,Other thermo,7708.237367457539,2050,AVG2
558,Stavanger,Oslo,Sea,Ammonia,1,Fish,4438.500192587801,2050,AVG2
559,Stavanger,Oslo,Sea,Ammonia,1,General cargo,52083.204366965794,2050,AVG2
560,Stavanger,Oslo,Sea,Ammonia,1,Other thermo,32229.27661691009,2050,AVG2
561,Oslo,Stavanger,Sea,Biogas,1,Industrial goods,73580.16092039962,2050,AVG2
562,Stavanger,Oslo,Sea,Biogas,1,Fish,3640.9127110597838,2040,AVG2
563,Stavanger,Oslo,Sea,Biogas,1,General cargo,37562.499655656866,2040,AVG2
564,Stavanger,Oslo,Sea,Biogas,1,Other thermo,25089.559245027616,2040,AVG2
565,Stavanger,Oslo,Sea,Biogas,1,Industrial goods,41466.80503292903,2050,AVG2
566,Skien,Sør-Sverige,Sea,LNG,1,Dry bulk,5229.728142214841,2020,AVG2
567,Skien,Sør-Sverige,Sea,LNG,1,General cargo,6074.682218084966,2020,AVG2
568,Skien,Sør-Sverige,Sea,LNG,1,Industrial goods,5883.811104879876,2020,AVG2
569,Skien,Sør-Sverige,Sea,LNG,1,Other thermo,0.1720065140508725,2020,AVG2
570,Skien,Sør-Sverige,Sea,LNG,1,Timber,13274.419740042254,2020,AVG2
571,Skien,Sør-Sverige,Sea,LNG,1,Wet bulk,24515.724847136335,2020,AVG2
572,Skien,Sør-Sverige,Sea,LNG,1,Dry bulk,6114.426762362292,2025,AVG2
573,Skien,Sør-Sverige,Sea,LNG,1,General cargo,7179.291575310821,2025,AVG2
574,Skien,Sør-Sverige,Sea,LNG,1,Industrial goods,6928.218066829614,2025,AVG2
575,Skien,Sør-Sverige,Sea,LNG,1,Other thermo,0.20174345066105553,2025,AVG2
576,Skien,Sør-Sverige,Sea,LNG,1,Timber,15604.08018553476,2025,AVG2
577,Skien,Sør-Sverige,Sea,LNG,1,Wet bulk,25899.496795523468,2025,AVG2
578,Skien,Sør-Sverige,Sea,LNG,1,Dry bulk,7152.0061176573,2030,AVG2
579,Skien,Sør-Sverige,Sea,LNG,1,General cargo,8493.028290626522,2030,AVG2
580,Skien,Sør-Sverige,Sea,LNG,1,Industrial goods,8161.863666811372,2030,AVG2
581,Skien,Sør-Sverige,Sea,LNG,1,Other thermo,0.23662138674929667,2030,AVG2
582,Skien,Sør-Sverige,Sea,LNG,1,Timber,18343.726335948766,2030,AVG2
583,Skien,Sør-Sverige,Sea,LNG,1,Wet bulk,27639.22010682243,2030,AVG2
584,Skien,Sør-Sverige,Sea,LNG,1,Dry bulk,8496.656920858455,2040,AVG2
585,Skien,Sør-Sverige,Sea,LNG,1,Industrial goods,9871.7503867196,2040,AVG2
586,Skien,Sør-Sverige,Sea,LNG,1,Timber,22022.876757083945,2040,AVG2
587,Skien,Sør-Sverige,Sea,LNG,1,Wet bulk,29686.386358447307,2040,AVG2
588,Skien,Sør-Sverige,Sea,LNG,1,Dry bulk,10457.48425199525,2050,AVG2
589,Skien,Sør-Sverige,Sea,LNG,1,Wet bulk,33127.996353907336,2050,AVG2
590,Sør-Sverige,Skien,Sea,LNG,1,Dry bulk,18345.112197019356,2020,AVG2
