,path,product,time_period,weight,scenario
5933,"[('Trondheim', 'Tromsø', 'Sea', 1)]",Dry bulk,2050,2.9604804415954185,AVG22
5934,"[('Trondheim', 'Tromsø', 'Sea', 1)]",Fish,2050,3.5901528325435974,AVG22
5935,"[('Trondheim', 'Tromsø', 'Sea', 1)]",General cargo,2050,19.13953334618202,AVG22
5936,"[('Trondheim', 'Tromsø', 'Sea', 1)]",Industrial goods,2050,6.268941323287788,AVG22
5937,"[('Trondheim', 'Tromsø', 'Sea', 1)]",Other thermo,2050,3.0969694947855895,AVG22
5938,"[('Trondheim', 'Tromsø', 'Sea', 1)]",Wet bulk,2050,0.1978774028384928,AVG22
5939,"[('Tromsø', 'Trondheim', 'Sea', 1)]",Dry bulk,2030,5.693213392471196,AVG22
5940,"[('Tromsø', 'Trondheim', 'Sea', 1)]",Fish,2030,1.742355712330537,AVG22
5941,"[('Tromsø', 'Trondheim', 'Sea', 1)]",General cargo,2030,2.6372223088371802,AVG22
5942,"[('Tromsø', 'Trondheim', 'Sea', 1)]",Industrial goods,2030,0.8482332022362089,AVG22
5943,"[('Tromsø', 'Trondheim', 'Sea', 1)]",Other thermo,2030,0.06939118602868646,AVG22
5944,"[('Tromsø', 'Trondheim', 'Sea', 1)]",Timber,2030,1.288772679541195,AVG22
5945,"[('Tromsø', 'Trondheim', 'Sea', 1)]",Wet bulk,2030,0.4222342564227405,AVG22
5946,"[('Tromsø', 'Trondheim', 'Sea', 1)]",Dry bulk,2040,6.141949564361602,AVG22
5947,"[('Tromsø', 'Trondheim', 'Sea', 1)]",Fish,2040,2.156627055009681,AVG22
5948,"[('Tromsø', 'Trondheim', 'Sea', 1)]",General cargo,2040,3.092147330903261,AVG22
5949,"[('Tromsø', 'Trondheim', 'Sea', 1)]",Industrial goods,2040,0.9930072165977586,AVG22
5950,"[('Tromsø', 'Trondheim', 'Sea', 1)]",Other thermo,2040,0.08186120613339067,AVG22
5951,"[('Tromsø', 'Trondheim', 'Sea', 1)]",Timber,2040,1.439915965022529,AVG22
5952,"[('Tromsø', 'Trondheim', 'Sea', 1)]",Wet bulk,2040,0.3886831095148003,AVG22
5953,"[('Tromsø', 'Trondheim', 'Sea', 1)]",Dry bulk,2050,6.859399931314867,AVG22
5954,"[('Tromsø', 'Trondheim', 'Sea', 1)]",Fish,2050,2.4927526454718447,AVG22
5955,"[('Tromsø', 'Trondheim', 'Sea', 1)]",General cargo,2050,3.5622594134336882,AVG22
5956,"[('Tromsø', 'Trondheim', 'Sea', 1)]",Industrial goods,2050,1.1121445543143333,AVG22
5957,"[('Tromsø', 'Trondheim', 'Sea', 1)]",Other thermo,2050,0.08752407723269232,AVG22
5958,"[('Tromsø', 'Trondheim', 'Sea', 1)]",Timber,2050,1.587628134878964,AVG22
5959,"[('Tromsø', 'Trondheim', 'Sea', 1)]",Wet bulk,2050,0.39007686367940014,AVG22
5960,"[('Trondheim', 'Ålesund', 'Road', 1)]",Dry bulk,2020,6.637269923660325,AVG22
5961,"[('Trondheim', 'Ålesund', 'Road', 1)]",Fish,2020,9.238770597058448,AVG22
5962,"[('Trondheim', 'Ålesund', 'Road', 1)]",General cargo,2020,18.85718659283962,AVG22
5963,"[('Trondheim', 'Ålesund', 'Road', 1)]",Industrial goods,2020,7.419777401775167,AVG22
5964,"[('Trondheim', 'Ålesund', 'Road', 1)]",Other thermo,2020,3.0706595975291706,AVG22
5965,"[('Trondheim', 'Ålesund', 'Road', 1)]",Wet bulk,2020,5.261725433876566,AVG22
5966,"[('Trondheim', 'Ålesund', 'Road', 1)]",Fish,2025,10.22497449735582,AVG22
5967,"[('Trondheim', 'Ålesund', 'Road', 1)]",General cargo,2025,21.982211322179285,AVG22
5968,"[('Trondheim', 'Ålesund', 'Road', 1)]",Industrial goods,2025,8.521924402314607,AVG22
5969,"[('Trondheim', 'Ålesund', 'Road', 1)]",Other thermo,2025,3.473026482306057,AVG22
5970,"[('Trondheim', 'Ålesund', 'Road', 1)]",Wet bulk,2025,5.072029062154966,AVG22
5971,"[('Trondheim', 'Ålesund', 'Road', 1)]",Fish,2030,11.363152439007145,AVG22
5972,"[('Trondheim', 'Ålesund', 'Road', 1)]",General cargo,2030,25.68055905020541,AVG22
5973,"[('Trondheim', 'Ålesund', 'Road', 1)]",Industrial goods,2030,9.798452702135434,AVG22
5974,"[('Trondheim', 'Ålesund', 'Road', 1)]",Other thermo,2030,3.930445415915791,AVG22
5975,"[('Trondheim', 'Ålesund', 'Road', 1)]",Wet bulk,2030,4.91832857708209,AVG22
5976,"[('Trondheim', 'Ålesund', 'Road', 1)]",Dry bulk,2040,23.062176830434638,AVG22
5977,"[('Trondheim', 'Ålesund', 'Road', 1)]",Fish,2040,12.842892141369312,AVG22
5978,"[('Trondheim', 'Ålesund', 'Road', 1)]",General cargo,2040,28.86369615856795,AVG22
5979,"[('Trondheim', 'Ålesund', 'Road', 1)]",Industrial goods,2040,10.31521472702546,AVG22
5980,"[('Trondheim', 'Ålesund', 'Road', 1)]",Other thermo,2040,4.510191853109185,AVG22
5981,"[('Trondheim', 'Ålesund', 'Road', 1)]",Wet bulk,2040,4.0922661622135665,AVG22
5982,"[('Trondheim', 'Ålesund', 'Road', 1)]",Dry bulk,2050,0.2521985167518448,AVG22
5983,"[('Trondheim', 'Ålesund', 'Road', 1)]",Fish,2050,14.49243011312223,AVG22
5984,"[('Trondheim', 'Ålesund', 'Road', 1)]",General cargo,2050,33.17221950341849,AVG22
5985,"[('Trondheim', 'Ålesund', 'Road', 1)]",Industrial goods,2050,11.574152414984752,AVG22
5986,"[('Trondheim', 'Ålesund', 'Road', 1)]",Other thermo,2050,5.227723286432591,AVG22
5987,"[('Trondheim', 'Ålesund', 'Road', 1)]",Wet bulk,2050,3.6867196006378204,AVG22
5988,"[('Ålesund', 'Trondheim', 'Road', 1)]",Dry bulk,2020,53.70182348868266,AVG22
5989,"[('Ålesund', 'Trondheim', 'Road', 1)]",Fish,2020,6.387404535854236,AVG22
5990,"[('Ålesund', 'Trondheim', 'Road', 1)]",General cargo,2020,6.534056143990348,AVG22
5991,"[('Ålesund', 'Trondheim', 'Road', 1)]",Industrial goods,2020,10.677421790455384,AVG22
5992,"[('Ålesund', 'Trondheim', 'Road', 1)]",Other thermo,2020,3.222738346893436,AVG22
5993,"[('Ålesund', 'Trondheim', 'Road', 1)]",Timber,2020,8.259413285189611,AVG22
5994,"[('Ålesund', 'Trondheim', 'Road', 1)]",Wet bulk,2020,8.713635942170058,AVG22
5995,"[('Ålesund', 'Trondheim', 'Road', 1)]",Dry bulk,2025,16.49917833138459,AVG22
5996,"[('Ålesund', 'Trondheim', 'Road', 1)]",Fish,2025,7.431261448364813,AVG22
5997,"[('Ålesund', 'Trondheim', 'Road', 1)]",General cargo,2025,7.631466494980566,AVG22
5998,"[('Ålesund', 'Trondheim', 'Road', 1)]",Industrial goods,2025,12.648684435396524,AVG22
5999,"[('Ålesund', 'Trondheim', 'Road', 1)]",Other thermo,2025,3.439178448077338,AVG22
6000,"[('Ålesund', 'Trondheim', 'Road', 1)]",Timber,2025,8.617675011609132,AVG22
6001,"[('Ålesund', 'Trondheim', 'Road', 1)]",Wet bulk,2025,9.5880793631533,AVG22
6002,"[('Ålesund', 'Trondheim', 'Road', 1)]",Fish,2030,8.663298194198545,AVG22
6003,"[('Ålesund', 'Trondheim', 'Road', 1)]",General cargo,2030,8.932920987446147,AVG22
6004,"[('Ålesund', 'Trondheim', 'Road', 1)]",Industrial goods,2030,15.028027077792936,AVG22
6005,"[('Ålesund', 'Trondheim', 'Road', 1)]",Other thermo,2030,3.6773423495706776,AVG22
6006,"[('Ålesund', 'Trondheim', 'Road', 1)]",Timber,2030,9.019082266107159,AVG22
6007,"[('Ålesund', 'Trondheim', 'Road', 1)]",Wet bulk,2030,10.347583647029875,AVG22
6008,"[('Ålesund', 'Trondheim', 'Road', 1)]",Dry bulk,2040,85.02309404388674,AVG22
6009,"[('Ålesund', 'Trondheim', 'Road', 1)]",Fish,2040,10.621964658539529,AVG22
6010,"[('Ålesund', 'Trondheim', 'Road', 1)]",General cargo,2040,10.11183287128621,AVG22
6011,"[('Ålesund', 'Trondheim', 'Road', 1)]",Industrial goods,2040,17.197310501916338,AVG22
6012,"[('Ålesund', 'Trondheim', 'Road', 1)]",Other thermo,2040,4.063594625104362,AVG22
6013,"[('Ålesund', 'Trondheim', 'Road', 1)]",Timber,2040,8.138689095388807,AVG22
6014,"[('Ålesund', 'Trondheim', 'Road', 1)]",Wet bulk,2040,10.958930527470484,AVG22
6015,"[('Ålesund', 'Trondheim', 'Road', 1)]",Dry bulk,2050,94.5468973061011,AVG22
6016,"[('Ålesund', 'Trondheim', 'Road', 1)]",Fish,2050,11.850880891442019,AVG22
6017,"[('Ålesund', 'Trondheim', 'Road', 1)]",General cargo,2050,11.437455731897307,AVG22
6018,"[('Ålesund', 'Trondheim', 'Road', 1)]",Industrial goods,2050,19.46771293940767,AVG22
6019,"[('Ålesund', 'Trondheim', 'Road', 1)]",Other thermo,2050,4.083019690220169,AVG22
6020,"[('Ålesund', 'Trondheim', 'Road', 1)]",Timber,2050,8.160186727243824,AVG22
6021,"[('Ålesund', 'Trondheim', 'Road', 1)]",Wet bulk,2050,11.850257474652752,AVG22
6022,"[('Kontinentalsokkelen', 'Sør-Sverige', 'Sea', 1)]",Wet bulk,2020,238.37532395246498,AVG22
6023,"[('Kontinentalsokkelen', 'Sør-Sverige', 'Sea', 1)]",Wet bulk,2025,236.35278320758198,AVG22
6024,"[('Kontinentalsokkelen', 'Sør-Sverige', 'Sea', 1)]",Wet bulk,2030,234.34740309408,AVG22
6025,"[('Kontinentalsokkelen', 'Sør-Sverige', 'Sea', 1)]",Wet bulk,2040,218.381179453931,AVG22
6026,"[('Kontinentalsokkelen', 'Sør-Sverige', 'Sea', 1)]",Wet bulk,2050,245.946985630844,AVG22
6027,"[('Oslo', 'Europa', 'Sea', 1)]",Dry bulk,2020,58.1353363423267,AVG22
6028,"[('Oslo', 'Europa', 'Sea', 1)]",Fish,2020,0.2901021146615824,AVG22
6029,"[('Oslo', 'Europa', 'Sea', 1)]",General cargo,2020,11.818903888976719,AVG22
6030,"[('Oslo', 'Europa', 'Sea', 1)]",Industrial goods,2020,105.78706211065084,AVG22
6031,"[('Oslo', 'Europa', 'Sea', 1)]",Other thermo,2020,2.921974667463733,AVG22
6032,"[('Oslo', 'Europa', 'Sea', 1)]",Timber,2020,12.072718961891916,AVG22
6033,"[('Oslo', 'Europa', 'Sea', 1)]",Wet bulk,2020,32.830339105575824,AVG22
6034,"[('Oslo', 'Europa', 'Sea', 1)]",Dry bulk,2025,70.06916945849518,AVG22
6035,"[('Oslo', 'Europa', 'Sea', 1)]",Fish,2025,0.3408651622633778,AVG22
6036,"[('Oslo', 'Europa', 'Sea', 1)]",General cargo,2025,13.965325507873812,AVG22
6037,"[('Oslo', 'Europa', 'Sea', 1)]",Industrial goods,2025,125.07189510153772,AVG22
6038,"[('Oslo', 'Europa', 'Sea', 1)]",Other thermo,2025,3.472694256810919,AVG22
6039,"[('Oslo', 'Europa', 'Sea', 1)]",Timber,2025,14.284278231524178,AVG22
6040,"[('Oslo', 'Europa', 'Sea', 1)]",Wet bulk,2025,38.296924696575864,AVG22
6041,"[('Oslo', 'Europa', 'Sea', 1)]",Dry bulk,2030,84.7083442586025,AVG22
6042,"[('Oslo', 'Europa', 'Sea', 1)]",Fish,2030,0.40093565187792485,AVG22
6043,"[('Oslo', 'Europa', 'Sea', 1)]",General cargo,2030,16.53053671817428,AVG22
6044,"[('Oslo', 'Europa', 'Sea', 1)]",Industrial goods,2030,147.96016328171262,AVG22
6045,"[('Oslo', 'Europa', 'Sea', 1)]",Other thermo,2030,4.127319068154362,AVG22
6046,"[('Oslo', 'Europa', 'Sea', 1)]",Timber,2030,16.900988483616814,AVG22
6047,"[('Oslo', 'Europa', 'Sea', 1)]",Wet bulk,2030,44.74557674145063,AVG22
6048,"[('Oslo', 'Europa', 'Sea', 1)]",Dry bulk,2040,97.38866122423416,AVG22
6049,"[('Oslo', 'Europa', 'Sea', 1)]",Fish,2040,0.4831154059714697,AVG22
6050,"[('Oslo', 'Europa', 'Sea', 1)]",General cargo,2040,20.027679123797924,AVG22
6051,"[('Oslo', 'Europa', 'Sea', 1)]",Industrial goods,2040,179.75885061353793,AVG22
6052,"[('Oslo', 'Europa', 'Sea', 1)]",Other thermo,2040,5.00950260817386,AVG22
6053,"[('Oslo', 'Europa', 'Sea', 1)]",Timber,2040,20.525274581011544,AVG22
6054,"[('Oslo', 'Europa', 'Sea', 1)]",Wet bulk,2040,53.632165709988996,AVG22
6055,"[('Oslo', 'Europa', 'Sea', 1)]",Dry bulk,2050,120.12336279498705,AVG22
6056,"[('Oslo', 'Europa', 'Sea', 1)]",Fish,2050,0.5992530542559817,AVG22
6057,"[('Oslo', 'Europa', 'Sea', 1)]",General cargo,2050,24.943245551898777,AVG22
6058,"[('Oslo', 'Europa', 'Sea', 1)]",Industrial goods,2050,224.95958191481736,AVG22
6059,"[('Oslo', 'Europa', 'Sea', 1)]",Other thermo,2050,6.270247845176527,AVG22
6060,"[('Oslo', 'Europa', 'Sea', 1)]",Timber,2050,25.677497460571946,AVG22
6061,"[('Oslo', 'Europa', 'Sea', 1)]",Wet bulk,2050,66.31777827899379,AVG22
6062,"[('Europa', 'Oslo', 'Sea', 1)]",Dry bulk,2020,143.95009289540658,AVG22
6063,"[('Europa', 'Oslo', 'Sea', 1)]",Fish,2020,1.6850867391792674,AVG22
6064,"[('Europa', 'Oslo', 'Sea', 1)]",General cargo,2020,131.1302917307808,AVG22
6065,"[('Europa', 'Oslo', 'Sea', 1)]",Industrial goods,2020,168.03379494786483,AVG22
6066,"[('Europa', 'Oslo', 'Sea', 1)]",Other thermo,2020,53.98177574268398,AVG22
6067,"[('Europa', 'Oslo', 'Sea', 1)]",Timber,2020,1.2417594310051683,AVG22
6068,"[('Europa', 'Oslo', 'Sea', 1)]",Wet bulk,2020,124.56647162209367,AVG22
6069,"[('Europa', 'Oslo', 'Sea', 1)]",Dry bulk,2025,161.9576233599954,AVG22
6070,"[('Europa', 'Oslo', 'Sea', 1)]",Fish,2025,1.6974047452474483,AVG22
6071,"[('Europa', 'Oslo', 'Sea', 1)]",General cargo,2025,152.3918136701869,AVG22
6072,"[('Europa', 'Oslo', 'Sea', 1)]",Industrial goods,2025,194.55958171439286,AVG22
6073,"[('Europa', 'Oslo', 'Sea', 1)]",Other thermo,2025,62.172833711792926,AVG22
6074,"[('Europa', 'Oslo', 'Sea', 1)]",Timber,2025,1.2195907409392692,AVG22
6075,"[('Europa', 'Oslo', 'Sea', 1)]",Wet bulk,2025,134.9494921617617,AVG22
6076,"[('Europa', 'Oslo', 'Sea', 1)]",Dry bulk,2030,182.56655216354807,AVG22
6077,"[('Europa', 'Oslo', 'Sea', 1)]",Fish,2030,1.709950321325511,AVG22
6078,"[('Europa', 'Oslo', 'Sea', 1)]",General cargo,2030,177.17150572773835,AVG22
6079,"[('Europa', 'Oslo', 'Sea', 1)]",Industrial goods,2030,225.41478055811572,AVG22
6080,"[('Europa', 'Oslo', 'Sea', 1)]",Other thermo,2030,71.6111453776576,AVG22
6081,"[('Europa', 'Oslo', 'Sea', 1)]",Timber,2030,1.1985812848430561,AVG22
6082,"[('Europa', 'Oslo', 'Sea', 1)]",Wet bulk,2030,147.4791655532353,AVG22
6083,"[('Europa', 'Oslo', 'Sea', 1)]",Dry bulk,2040,201.87939832609044,AVG22
6084,"[('Europa', 'Oslo', 'Sea', 1)]",Fish,2040,1.6159783044275298,AVG22
6085,"[('Europa', 'Oslo', 'Sea', 1)]",General cargo,2040,205.56419154633772,AVG22
6086,"[('Europa', 'Oslo', 'Sea', 1)]",Industrial goods,2040,258.4342051481724,AVG22
6087,"[('Europa', 'Oslo', 'Sea', 1)]",Other thermo,2040,81.12826818671536,AVG22
6088,"[('Europa', 'Oslo', 'Sea', 1)]",Timber,2040,1.0782325288088495,AVG22
6089,"[('Europa', 'Oslo', 'Sea', 1)]",Wet bulk,2040,155.53091449253185,AVG22
6090,"[('Europa', 'Oslo', 'Sea', 1)]",Dry bulk,2050,226.0310225695101,AVG22
6091,"[('Europa', 'Oslo', 'Sea', 1)]",Fish,2050,1.510463939470435,AVG22
6092,"[('Europa', 'Oslo', 'Sea', 1)]",General cargo,2050,238.02744378787852,AVG22
6093,"[('Europa', 'Oslo', 'Sea', 1)]",Industrial goods,2050,298.6480454082233,AVG22
6094,"[('Europa', 'Oslo', 'Sea', 1)]",Other thermo,2050,93.05545359802984,AVG22
6095,"[('Europa', 'Oslo', 'Sea', 1)]",Timber,2050,0.9550695066013121,AVG22
6096,"[('Europa', 'Oslo', 'Sea', 1)]",Wet bulk,2050,168.00819175441876,AVG22
6097,"[('Trondheim', 'Bodø', 'Road', 1)]",Fish,2020,1.119962302404458,AVG22
6098,"[('Trondheim', 'Bodø', 'Road', 1)]",General cargo,2020,36.85851198957886,AVG22
6099,"[('Trondheim', 'Bodø', 'Road', 1)]",Other thermo,2020,3.7134430255463924,AVG22
6100,"[('Trondheim', 'Bodø', 'Road', 1)]",Fish,2025,1.2157694481430121,AVG22
6101,"[('Trondheim', 'Bodø', 'Road', 1)]",General cargo,2025,23.384037628202854,AVG22
6102,"[('Trondheim', 'Bodø', 'Road', 1)]",Timber,2025,0.13846720545558902,AVG22
6103,"[('Trondheim', 'Bodø', 'Road', 1)]",Wet bulk,2025,9.707222715149248,AVG22
6104,"[('Trondheim', 'Bodø', 'Road', 1)]",Fish,2030,1.3241547355308732,AVG22
6105,"[('Trondheim', 'Bodø', 'Road', 1)]",General cargo,2030,21.527167934905137,AVG22
6106,"[('Trondheim', 'Bodø', 'Road', 1)]",Industrial goods,2030,11.659687441675292,AVG22
6107,"[('Trondheim', 'Bodø', 'Road', 1)]",Other thermo,2030,4.26603992126974,AVG22
6108,"[('Trondheim', 'Bodø', 'Road', 1)]",Timber,2030,0.14388331709650198,AVG22
6109,"[('Trondheim', 'Bodø', 'Road', 1)]",Fish,2040,0.06500020498061976,AVG22
6110,"[('Trondheim', 'Bodø', 'Road', 1)]",General cargo,2040,41.608339790856675,AVG22
6111,"[('Trondheim', 'Bodø', 'Road', 1)]",Industrial goods,2040,12.477781595526308,AVG22
6112,"[('Trondheim', 'Bodø', 'Road', 1)]",Other thermo,2040,4.567751838512874,AVG22
6113,"[('Trondheim', 'Bodø', 'Road', 1)]",Timber,2040,0.138199642917487,AVG22
6114,"[('Trondheim', 'Bodø', 'Road', 1)]",Wet bulk,2040,5.285869387851838,AVG22
6115,"[('Trondheim', 'Bodø', 'Road', 1)]",General cargo,2050,45.27779960675932,AVG22
6116,"[('Trondheim', 'Bodø', 'Road', 1)]",Industrial goods,2050,13.636979999924664,AVG22
6117,"[('Trondheim', 'Bodø', 'Road', 1)]",Timber,2050,0.137772643355794,AVG22
6118,"[('Bodø', 'Trondheim', 'Road', 1)]",Fish,2020,2.45298443409294,AVG22
6119,"[('Bodø', 'Trondheim', 'Road', 1)]",General cargo,2020,8.646372217743242,AVG22
6120,"[('Bodø', 'Trondheim', 'Road', 1)]",Other thermo,2020,0.3430254908258371,AVG22
6121,"[('Bodø', 'Trondheim', 'Road', 1)]",Timber,2025,7.7120414833642466,AVG22
6122,"[('Bodø', 'Trondheim', 'Road', 1)]",Wet bulk,2025,2.081497104385466,AVG22
6123,"[('Bodø', 'Trondheim', 'Road', 1)]",Fish,2030,3.2384246105382024,AVG22
6124,"[('Bodø', 'Trondheim', 'Road', 1)]",General cargo,2030,0.30038520078320374,AVG22
6125,"[('Bodø', 'Trondheim', 'Road', 1)]",Industrial goods,2030,5.396671996722283,AVG22
6126,"[('Bodø', 'Trondheim', 'Road', 1)]",Other thermo,2030,0.4545180898164424,AVG22
6127,"[('Bodø', 'Trondheim', 'Road', 1)]",Timber,2030,8.262068993126976,AVG22
6128,"[('Bodø', 'Trondheim', 'Road', 1)]",Fish,2040,3.8868717150861967,AVG22
6129,"[('Bodø', 'Trondheim', 'Road', 1)]",General cargo,2040,14.809586062556686,AVG22
6130,"[('Bodø', 'Trondheim', 'Road', 1)]",Industrial goods,2040,6.096743946869565,AVG22
6131,"[('Bodø', 'Trondheim', 'Road', 1)]",Timber,2040,8.012287974191437,AVG22
6132,"[('Bodø', 'Trondheim', 'Road', 1)]",Timber,2050,7.741139746184007,AVG22
6133,"[('Bergen', 'Trondheim', 'Sea', 1)]",Dry bulk,2020,5.233299957770739,AVG22
6134,"[('Bergen', 'Trondheim', 'Sea', 1)]",Fish,2020,0.7928994462191842,AVG22
6135,"[('Bergen', 'Trondheim', 'Sea', 1)]",General cargo,2020,10.419587923203993,AVG22
6136,"[('Bergen', 'Trondheim', 'Sea', 1)]",Industrial goods,2020,5.229466439347725,AVG22
6137,"[('Bergen', 'Trondheim', 'Sea', 1)]",Other thermo,2020,1.1191458153102394,AVG22
6138,"[('Bergen', 'Trondheim', 'Sea', 1)]",Timber,2020,0.3407293491406508,AVG22
6139,"[('Bergen', 'Trondheim', 'Sea', 1)]",Wet bulk,2020,59.01896036301744,AVG22
6140,"[('Bergen', 'Trondheim', 'Sea', 1)]",Dry bulk,2025,6.124734219622222,AVG22
6141,"[('Bergen', 'Trondheim', 'Sea', 1)]",Fish,2025,0.9679655804262609,AVG22
6142,"[('Bergen', 'Trondheim', 'Sea', 1)]",General cargo,2025,12.373219052627316,AVG22
6143,"[('Bergen', 'Trondheim', 'Sea', 1)]",Industrial goods,2025,6.302068709212149,AVG22
6144,"[('Bergen', 'Trondheim', 'Sea', 1)]",Other thermo,2025,1.2949078675861019,AVG22
6145,"[('Bergen', 'Trondheim', 'Sea', 1)]",Timber,2025,0.3922534382168697,AVG22
6146,"[('Bergen', 'Trondheim', 'Sea', 1)]",Wet bulk,2025,57.5638670908108,AVG22
6147,"[('Bergen', 'Trondheim', 'Sea', 1)]",Dry bulk,2030,7.194479905775232,AVG22
6148,"[('Bergen', 'Trondheim', 'Sea', 1)]",Fish,2030,1.1844404558770487,AVG22
6149,"[('Bergen', 'Trondheim', 'Sea', 1)]",General cargo,2030,14.719389259318882,AVG22
6150,"[('Bergen', 'Trondheim', 'Sea', 1)]",Industrial goods,2030,7.622312113395773,AVG22
6151,"[('Bergen', 'Trondheim', 'Sea', 1)]",Other thermo,2030,1.499478289020578,AVG22
6152,"[('Bergen', 'Trondheim', 'Sea', 1)]",Timber,2030,0.45156884835723876,AVG22
6153,"[('Bergen', 'Trondheim', 'Sea', 1)]",Wet bulk,2030,56.21211443835639,AVG22
6154,"[('Bergen', 'Trondheim', 'Sea', 1)]",Dry bulk,2040,7.72754191041868,AVG22
6155,"[('Bergen', 'Trondheim', 'Sea', 1)]",Fish,2040,1.62633973158034,AVG22
6156,"[('Bergen', 'Trondheim', 'Sea', 1)]",General cargo,2040,17.824009633120244,AVG22
6157,"[('Bergen', 'Trondheim', 'Sea', 1)]",Industrial goods,2040,9.063862064478542,AVG22
6158,"[('Bergen', 'Trondheim', 'Sea', 1)]",Other thermo,2040,1.8893252267662626,AVG22
6159,"[('Bergen', 'Trondheim', 'Sea', 1)]",Timber,2040,0.4807077784392193,AVG22
6160,"[('Bergen', 'Trondheim', 'Sea', 1)]",Wet bulk,2040,48.82731345175622,AVG22
6161,"[('Bergen', 'Trondheim', 'Sea', 1)]",Dry bulk,2050,8.298226748826478,AVG22
6162,"[('Bergen', 'Trondheim', 'Sea', 1)]",Fish,2050,1.9718459459600577,AVG22
6163,"[('Bergen', 'Trondheim', 'Sea', 1)]",General cargo,2050,20.860803945784397,AVG22
6164,"[('Bergen', 'Trondheim', 'Sea', 1)]",Industrial goods,2050,10.322403850951256,AVG22
6165,"[('Bergen', 'Trondheim', 'Sea', 1)]",Other thermo,2050,2.1889283082802264,AVG22
6166,"[('Bergen', 'Trondheim', 'Sea', 1)]",Timber,2050,0.5445302045702098,AVG22
6167,"[('Bergen', 'Trondheim', 'Sea', 1)]",Wet bulk,2050,40.59013066334686,AVG22
6168,"[('Trondheim', 'Bergen', 'Sea', 1)]",Dry bulk,2020,11.457395391211003,AVG22
6169,"[('Trondheim', 'Bergen', 'Sea', 1)]",Fish,2020,3.6549061159062113,AVG22
6170,"[('Trondheim', 'Bergen', 'Sea', 1)]",General cargo,2020,5.925427010936234,AVG22
6171,"[('Trondheim', 'Bergen', 'Sea', 1)]",Industrial goods,2020,5.371335020215894,AVG22
6172,"[('Trondheim', 'Bergen', 'Sea', 1)]",Other thermo,2020,5.388170609649072,AVG22
6173,"[('Trondheim', 'Bergen', 'Sea', 1)]",Wet bulk,2020,1.7874203561107738,AVG22
6174,"[('Trondheim', 'Bergen', 'Sea', 1)]",Dry bulk,2025,13.101148900423624,AVG22
6175,"[('Trondheim', 'Bergen', 'Sea', 1)]",Fish,2025,4.277740963312098,AVG22
6176,"[('Trondheim', 'Bergen', 'Sea', 1)]",General cargo,2025,6.960605052749437,AVG22
6177,"[('Trondheim', 'Bergen', 'Sea', 1)]",Industrial goods,2025,6.177425586591247,AVG22
6178,"[('Trondheim', 'Bergen', 'Sea', 1)]",Other thermo,2025,6.177605270957338,AVG22
6179,"[('Trondheim', 'Bergen', 'Sea', 1)]",Wet bulk,2025,1.757463365637166,AVG22
6180,"[('Trondheim', 'Bergen', 'Sea', 1)]",Dry bulk,2030,15.025571768932997,AVG22
6181,"[('Trondheim', 'Bergen', 'Sea', 1)]",Fish,2030,5.011718841019397,AVG22
6182,"[('Trondheim', 'Bergen', 'Sea', 1)]",General cargo,2030,8.190905918499832,AVG22
6183,"[('Trondheim', 'Bergen', 'Sea', 1)]",Industrial goods,2030,7.111606829298699,AVG22
6184,"[('Trondheim', 'Bergen', 'Sea', 1)]",Other thermo,2030,7.120219666478697,AVG22
6185,"[('Trondheim', 'Bergen', 'Sea', 1)]",Wet bulk,2030,1.7461934667457695,AVG22
6186,"[('Trondheim', 'Bergen', 'Sea', 1)]",Dry bulk,2040,15.617026284231137,AVG22
6187,"[('Trondheim', 'Bergen', 'Sea', 1)]",Fish,2040,6.193931947817537,AVG22
6188,"[('Trondheim', 'Bergen', 'Sea', 1)]",General cargo,2040,9.527501870768761,AVG22
6189,"[('Trondheim', 'Bergen', 'Sea', 1)]",Industrial goods,2040,7.509019507660005,AVG22
6190,"[('Trondheim', 'Bergen', 'Sea', 1)]",Other thermo,2040,8.6855415166797,AVG22
6191,"[('Trondheim', 'Bergen', 'Sea', 1)]",Wet bulk,2040,1.5420097876004082,AVG22
6192,"[('Trondheim', 'Bergen', 'Sea', 1)]",Dry bulk,2050,16.746049521718863,AVG22
6193,"[('Trondheim', 'Bergen', 'Sea', 1)]",Fish,2050,7.40321278132374,AVG22
6194,"[('Trondheim', 'Bergen', 'Sea', 1)]",General cargo,2050,11.049951862058613,AVG22
6195,"[('Trondheim', 'Bergen', 'Sea', 1)]",Industrial goods,2050,8.492641334700146,AVG22
6196,"[('Trondheim', 'Bergen', 'Sea', 1)]",Other thermo,2050,10.214633313235256,AVG22
6197,"[('Trondheim', 'Bergen', 'Sea', 1)]",Wet bulk,2050,1.4510446955548693,AVG22
6198,"[('Tromsø', 'Europa', 'Sea', 1)]",Dry bulk,2020,36.79469073830959,AVG22
6199,"[('Tromsø', 'Europa', 'Sea', 1)]",Fish,2020,16.651248313172395,AVG22
6200,"[('Tromsø', 'Europa', 'Sea', 1)]",Industrial goods,2020,8.559985539517376,AVG22
6201,"[('Tromsø', 'Europa', 'Sea', 1)]",Other thermo,2020,0.0030868601315350145,AVG22
6202,"[('Tromsø', 'Europa', 'Sea', 1)]",Wet bulk,2020,379.7336180379732,AVG22
6203,"[('Tromsø', 'Europa', 'Sea', 1)]",Dry bulk,2025,270.6342629518042,AVG22
